Cell Type,Bait,Hit,Bait.ensg,Hit.ensg,Bait.name,Hit.name,Sum TIC,Spectra,% Coverage
IMCD3,Nphp5,SP|Q3TT04|Q3TT04_MOUSE,ENSMUSG00000022837,ENSMUSG00000005732,Nphp5,Ranbp1,4500.0,2,
IMCD3,Nphp5,SP|Q91YN9|BAG2_MOUSE,ENSMUSG00000022837,ENSMUSG00000042215,Nphp5,Bag2,8200.0,2,9.5
IMCD3,Nphp5,SP|P68369|TBA1A_MOUSE,ENSMUSG00000022837,ENSMUSG00000072235,Nphp5,Tuba1a,17000.0,2,56.1
IMCD3,Nphp5,SP|P99026|PSB4_MOUSE,ENSMUSG00000022837,ENSMUSG00000005779,Nphp5,Psmb4,250000.0,22,48.5
IMCD3,Nphp5,UC|P02769|ALBU_BOVIN,ENSMUSG00000022837,ENSBTAG00000017121,Nphp5,BSA,20917800.0,1097,79.1
IMCD3,Nphp5,SP|Q9EPL8|IPO7_MOUSE,ENSMUSG00000022837,ENSMUSG00000066232,Nphp5,Ipo7,5900.0,2,2.1
IMCD3,Nphp5,SP|A5JUZ1|A5JUZ1_MOUSE,ENSMUSG00000022837,ENSMUSG00000020460,Nphp5,Rps27a,553300.0,28,30.1
IMCD3,Nphp5,SP|Q61699|HS105_MOUSE,ENSMUSG00000022837,ENSMUSG00000029657,Nphp5,Hsph1,52000.0,9,20.0
IMCD3,Nphp5,SP|Q80UU9|PGRC2_MOUSE,ENSMUSG00000022837,ENSMUSG00000049940,Nphp5,Pgrmc2,45000.0,10,32.7
IMCD3,Nphp5,SP|Q69ZL7|Q69ZL7_MOUSE,ENSMUSG00000022837,ENSMUSG00000066643,Nphp5,Wdr35,5700.0,2,1.8
IMCD3,Nphp5,SP|Q6A078|CE290_MOUSE,ENSMUSG00000022837,ENSMUSG00000019971,Nphp5,Nphp6,389000.0,96,23.6
IMCD3,Nphp5,SP|B1AQ77|B1AQ77_MOUSE,ENSMUSG00000022837,ENSMUSG00000054146,Nphp5,Krt15,9800.0,2,10.0
IMCD3,Nphp5,SP|P05213|TBA1B_MOUSE,ENSMUSG00000022837,ENSMUSG00000023004,Nphp5,Tuba1b,997000.0,97,59.4
IMCD3,Nphp5,SP|O55143|AT2A2_MOUSE,ENSMUSG00000022837,ENSMUSG00000029467,Nphp5,Atp2a2,32000.0,10,8.7
IMCD3,Nphp5,UC|125077SP|P13646|K1CM_HUMAN,ENSMUSG00000022837,ENSG00000171401,Nphp5,KRT13,9300.0,2,12.4
IMCD3,Nphp5,SP|Q9D071|MMS19_MOUSE,ENSMUSG00000022837,ENSMUSG00000025159,Nphp5,Mms19,74000.0,15,15.8
IMCD3,Nphp5,SP|P62204|CALM_MOUSE,ENSMUSG00000022837,ENSMUSG00000036438,Nphp5,Calm3,96900.0,15,52.3
IMCD3,Nphp5,SP|Q3TIT9|Q3TIT9_MOUSE,ENSMUSG00000022837,ENSMUSG00000036880,Nphp5,Acaa2,11000.0,3,9.8
IMCD3,Nphp5,SP|Q3TPX4|EXOC5_MOUSE,ENSMUSG00000022837,ENSMUSG00000061244,Nphp5,Exoc5,12000.0,3,13.0
IMCD3,Nphp5,SP|A2A513|A2A513_MOUSE,ENSMUSG00000022837,ENSMUSG00000019761,Nphp5,Krt10,11000.0,2,30.8
IMCD3,Nphp5,SP|P28656|NP1L1_MOUSE,ENSMUSG00000022837,ENSMUSG00000058799,Nphp5,Nap1l1,120000.0,8,23.0
IMCD3,Nphp5,SP|A2AM57|A2AM57_MOUSE,ENSMUSG00000022837,ENSMUSG00000028344,Nphp5,Nphp2,828800.0,80,46.7
IMCD3,Nphp5,SP|A2AUF6|A2AUF6_MOUSE,ENSMUSG00000022837,ENSMUSG00000026864,Nphp5,Hspa5,245300.0,25,47.2
IMCD3,Nphp5,SP|P10126|EF1A1_MOUSE,ENSMUSG00000022837,ENSMUSG00000037742,Nphp5,Eef1a1,24000.0,6,10.8
IMCD3,Nphp5,SP|Q99JY0|ECHB_MOUSE,ENSMUSG00000022837,ENSMUSG00000059447,Nphp5,Hadhb,7600.0,2,10.4
IMCD3,Nphp5,SP|Q3U2G2|Q3U2G2_MOUSE,ENSMUSG00000022837,ENSMUSG00000020361,Nphp5,Hspa4,5700.0,2,4.9
IMCD3,Nphp5,SP|A2AEE8|A2AEE8_MOUSE,ENSMUSG00000022837,ENSMUSG00000068747,Nphp5,Sort1,16900.0,5,10.8
IMCD3,Nphp5,SP|P14602|HSPB1_MOUSE,ENSMUSG00000022837,ENSMUSG00000004951,Nphp5,Hspb1,32000.0,8,29.9
IMCD3,Nphp5,SP|Q3UM23|Q3UM23_MOUSE,ENSMUSG00000022837,ENSMUSG00000038650,Nphp5,Rnh1,174000.0,41,39.7
IMCD3,Nphp5,SP|A1E2B8|A1E2B8_MOUSE,ENSMUSG00000022837,ENSMUSG00000067283,Nphp5,Hspa1a,4900.0,2,
IMCD3,Nphp5,SP|Q9QWL7|K1C17_MOUSE,ENSMUSG00000022837,ENSMUSG00000035557,Nphp5,Krt17,8300.0,3,25.9
IMCD3,Nphp5,UC|88052|PIR||A32568,ENSMUSG00000022837,ENSG00000186081,Nphp5,KRT5,7400.0,2,42.9
IMCD3,Nphp5,SP|Q8BFW7|LPP_MOUSE,ENSMUSG00000022837,ENSMUSG00000033306,Nphp5,Lpp,299500.0,30,34.9
IMCD3,Nphp5,SP|Q3TJA9|Q3TJA9_MOUSE,ENSMUSG00000022837,ENSMUSG00000004069,Nphp5,Dnaja3,10000.0,3,9.3
IMCD3,Nphp5,SP|P49722|PSA2_MOUSE,ENSMUSG00000022837,ENSMUSG00000015671,Nphp5,Psma2,272700.0,19,40.2
IMCD3,Nphp5,SP|P38647|GRP75_MOUSE,ENSMUSG00000022837,ENSMUSG00000024359,Nphp5,Hspa9,7400.0,2,43.6
IMCD3,Nphp5,SP|Q9QUM9|PSA6_MOUSE,ENSMUSG00000022837,ENSMUSG00000021024,Nphp5,Psma6,55000.0,10,35.4
IMCD3,Nphp5,SP|Q6PCZ4|Q6PCZ4_MOUSE,ENSMUSG00000022837,ENSMUSG00000031227,Nphp5,Magee1,4800.0,2,1.9
IMCD3,Nphp5,SP|A2RT07|A2RT07_MOUSE,ENSMUSG00000022837,ENSMUSG00000032320,Nphp5,Rcn2,46000.0,9,29.1
IMCD3,Nphp5,UC|1346344SP|P02538|K2CA_HUMAN,ENSMUSG00000022837,ENSG00000205420,Nphp5,KRT6A,272700.0,52,42.4
IMCD3,Nphp5,SP|Q64512|PTN13_MOUSE,ENSMUSG00000022837,ENSMUSG00000034573,Nphp5,Ptpn13,9700.0,4,3.1
IMCD3,Nphp5,SP|Q99KN2|CIAO1_MOUSE,ENSMUSG00000022837,ENSMUSG00000003662,Nphp5,Ciao1,19600.0,5,8.3
IMCD3,Nphp5,SP|Q7TN75|PEG10_MOUSE,ENSMUSG00000022837,ENSMUSG00000085925,Nphp5,Rtl1,282000.0,50,
IMCD3,Nphp5,SP|A2A5S1|A2A5S1_MOUSE,ENSMUSG00000022837,ENSMUSG00000002718,Nphp5,Cse1l,30000.0,9,11.8
IMCD3,Nphp5,SP|P17710|HXK1_MOUSE,ENSMUSG00000022837,ENSMUSG00000037012,Nphp5,Hk1,7200.0,3,3.2
IMCD3,Nphp5,RSP|Q99MW3|Q99MW3_MOUSE,ENSMUSG00000022837,ENSMUSG00000041805,Nphp5,Pramel1,38000.0,3,
IMCD3,Nphp5,UC|1346349SP|P48669|K2CF_HUMAN,ENSMUSG00000022837,ENSG00000185479,Nphp5,KRT6B,5300.0,2,37.8
IMCD3,Nphp5,SP|Q8BP00|IQCB1_MOUSE,ENSMUSG00000022837,ENSMUSG00000022837,Nphp5,Nphp5,25329100.0,917,74.7
IMCD3,Nphp6,RSP|Q07968|F13B_MOUSE,ENSMUSG00000019971,ENSMUSG00000026368,Nphp6,F13b,28000.0,1,
IMCD3,Nphp6,RSP|Q3V125|CC110_MOUSE,ENSMUSG00000019971,ENSMUSG00000071104,Nphp6,Ccdc110,120000.0,2,
IMCD3,Nphp6,RSP|O35435|PYRD_MOUSE,ENSMUSG00000019971,ENSMUSG00000031730,Nphp6,Dhodh,390000.0,4,
IMCD3,Nphp6,SP|P23927|CRYAB_MOUSE,ENSMUSG00000019971,ENSMUSG00000032060,Nphp6,Cryab,71000.0,1,11.1
IMCD3,Nphp6,UC|P02662|CASA1_BOVIN,ENSMUSG00000019971,ENSBTAG00000007695,Nphp6,CASA1,210000.0,1,5.1
IMCD3,Nphp6,SP|P62204|CALM_MOUSE,ENSMUSG00000019971,ENSMUSG00000036438,Nphp6,Calm3,120000.0,1,4.7
IMCD3,Nphp6,SP|Q7TSH4|CE110_MOUSE,ENSMUSG00000019971,ENSMUSG00000033904,Nphp6,6330503K22Rik,680000.0,15,6.2
IMCD3,Nphp6,SP|Q6A078|CE290_MOUSE,ENSMUSG00000019971,ENSMUSG00000019971,Nphp6,Nphp6,260000000.0,2368,77.1
IMCD3,Nphp6,SP|Q9CZ62|CEP97_MOUSE,ENSMUSG00000019971,ENSMUSG00000022604,Nphp6,Cep97,990000.0,18,14.6
IMCD3,Nphp6,SP|Q3TMW1|C102A_MOUSE,ENSMUSG00000019971,ENSMUSG00000063605,Nphp6,Ccdc102a,36000.0,2,27.3
IMCD3,Nphp6,UC|P81605|DCD_HUMAN,ENSMUSG00000019971,ENSG00000161634,Nphp6,DCD,290000.0,7,30.9
IMCD3,Nphp6,SP|P63017|HSP7C_MOUSE,ENSMUSG00000019971,ENSMUSG00000015656,Nphp6,Hspa8,1600000.0,30,64.7
IMCD3,Nphp6,UC|Q86YZ3|HORN_HUMAN,ENSMUSG00000019971,ENSG00000197915,Nphp6,HRNR,1700000.0,21,7.4
IMCD3,Nphp6,SP|Q8BP00|IQCB1_MOUSE,ENSMUSG00000019971,ENSMUSG00000022837,Nphp6,Nphp5,4500000.0,81,47.5
IMCD3,Nphp6,SP|Q02257|PLAK_MOUSE,ENSMUSG00000019971,ENSMUSG00000001552,Nphp6,Jup,89000.0,1,1.6
IMCD3,Nphp6,UC|254622|BBS|112352,ENSMUSG00000019971,Keratin,Nphp6,Keratin,57000.0,125,
IMCD3,Nphp6,UC|1082558|PIR||S41161,ENSMUSG00000019971,ENSG00000171403,Nphp6,KRT9,11000000.0,123,26.3
IMCD3,Nphp6,UC|88052|PIR||A32568,ENSMUSG00000019971,ENSG00000186081,Nphp6,KRT5,55000.0,6,18.1
IMCD3,Nphp6,UC|71536|PIR||KRHU2,ENSMUSG00000019971,ENSG00000167768,Nphp6,KRT1,330000.0,6,44.6
IMCD3,Nphp6,UC|547749SP|P13645|K1CJ_HUMAN,ENSMUSG00000019971,ENSG00000186395,Nphp6,KRT10,14000000.0,192,31.8
IMCD3,Nphp6,UC|125080SP|P02533|K1CN_HUMAN,ENSMUSG00000019971,ENSG00000186847,Nphp6,KRT14,330000.0,6,33.5
IMCD3,Nphp6,UC|1346343SP|P04264|K2C1_HUMAN,ENSMUSG00000019971,ENSG00000167768,Nphp6,KRT1,69000.0,243,44.6
IMCD3,Nphp6,UC|125105SP|P13647|K2C5_HUMAN,ENSMUSG00000019971,ENSG00000186081,Nphp6,KRT5,250000.0,7,18.1
IMCD3,Nphp6,SP|Q922U2|K2C5_MOUSE,ENSMUSG00000019971,ENSMUSG00000061527,Nphp6,Krt5,75000.0,2,12.1
IMCD3,Nphp6,UC|1346344SP|P02538|K2CA_HUMAN,ENSMUSG00000019971,ENSG00000205420,Nphp6,KRT6A,230000.0,6,25.5
IMCD3,Nphp6,UC|1346349SP|P48669|K2CF_HUMAN,ENSMUSG00000019971,ENSG00000185479,Nphp6,KRT6B,2600000.0,27,27.3
IMCD3,Nphp6,SP|P16125|LDHB_MOUSE,ENSMUSG00000019971,ENSMUSG00000030246,Nphp6,Ldhb,45000.0,1,2.7
IMCD3,Nphp6,UC|P00698|LYSC_CHICK,ENSMUSG00000019971,ENSGALG00000009963,Nphp6,LYSC,39000.0,1,8.2
IMCD3,Nphp6,TR|Q6KAP1|Q6KAP1_MOUSE,ENSMUSG00000019971,ENSMUSG00000024483,Nphp6,Ankhd1,64000.0,3,3.3
IMCD3,Nphp6,SP|P97820|M4K4_MOUSE,ENSMUSG00000019971,ENSMUSG00000026074,Nphp6,Map4k4,80000.0,2,1.3
IMCD3,Nphp6,SP|Q5NCX5|K1787_MOUSE,ENSMUSG00000019971,ENSMUSG00000047284,Nphp6,Neurl4,280000.0,2,1.0
IMCD3,Nphp6,SP|Q9R0L6|PCM1_MOUSE,ENSMUSG00000019971,ENSMUSG00000031592,Nphp6,Pcm1,19000.0,3,1.2
IMCD3,Nphp6,TR|Q3UXG3|Q3UXG3_MOUSE,ENSMUSG00000019971,ENSMUSG00000063142,Nphp6,Kcnma1,66000.0,6,
IMCD3,Nphp6,TR|Q9CPN9|Q9CPN9_MOUSE,ENSMUSG00000019971,ENSMUSG00000029882,Nphp6,2210010C04Rik,360000.0,9,3.2
IMCD3,Nphp6,SP|P05213|TBA1B_MOUSE,ENSMUSG00000019971,ENSMUSG00000023004,Nphp6,Tuba1b,40000.0,2,4.0
IMCD3,Nphp6,SP|P99024|TBB5_MOUSE,ENSMUSG00000019971,ENSMUSG00000001525,Nphp6,Tubb5,42000.0,1,3.4
IMCD3,Nphp6,UC|1363944|PIR||JC4313,ENSMUSG00000019971,ENSG00000186832,Nphp6,KRT16,1600000.0,41,44.2
IMCD3,Nphp6,SP|P62991|UBIQ_MOUSE,ENSMUSG00000019971,ENSMUSG00000019505,Nphp6,Ubb,59000.0,1,21.0
IMCD3,Nphp8,RSP|Q8R2N2|CIR1A_MOUSE,ENSMUSG00000033282,ENSMUSG00000041438,Nphp8,Cirh1a,310000.0,3,
IMCD3,Nphp8,R-TR|B2RPZ6|B2RPZ6_MOUSE,ENSMUSG00000033282,ENSMUSG00000034709,Nphp8,Klraq1,340000.0,4,
IMCD3,Nphp8,RSP|Q3TCH7|CUL4A_MOUSE,ENSMUSG00000033282,ENSMUSG00000031446,Nphp8,Cul4a,1300000.0,7,
IMCD3,Nphp8,R-TR|A6H5Z3|A6H5Z3_MOUSE,ENSMUSG00000033282,ENSMUSG00000033769,Nphp8,Exoc6b,2500000.0,12,
IMCD3,Nphp8,RSP|P59024|FKB14_MOUSE,ENSMUSG00000033282,ENSMUSG00000038074,Nphp8,Fkbp14,130000.0,2,
IMCD3,Nphp8,RSP|Q91VW5|GOGA4_MOUSE,ENSMUSG00000033282,ENSMUSG00000038708,Nphp8,Golga4,180000.0,4,
IMCD3,Nphp8,R-TR|Q571H9|Q571H9_MOUSE,ENSMUSG00000033282,ENSMUSG00000031773,Nphp8,Nlrc5,1800000.0,5,
IMCD3,Nphp8,RSP|Q8CEE6|PASK_MOUSE,ENSMUSG00000033282,ENSMUSG00000026274,Nphp8,Pask,6000000.0,37,
IMCD3,Nphp8,R-TR|Q3TWA2|Q3TWA2_MOUSE,ENSMUSG00000033282,ENSMUSG00000040312,Nphp8,Cchcr1,1900000.0,10,
IMCD3,Nphp8,R-TR|Q8BPA4|Q8BPA4_MOUSE,ENSMUSG00000033282,ENSMUSG00000038248,Nphp8,Sobp,650000.0,5,
IMCD3,Nphp8,RSP|O35551|RABE1_MOUSE,ENSMUSG00000033282,ENSMUSG00000020817,Nphp8,Rabep1,660000.0,4,
IMCD3,Nphp8,RSP|P63330|PP2AA_MOUSE,ENSMUSG00000033282,ENSMUSG00000020349,Nphp8,Ppp2ca,330000.0,5,
IMCD3,Nphp8,RSP|Q62465|VAT1_MOUSE,ENSMUSG00000033282,ENSMUSG00000034993,Nphp8,Vat1,99000.0,5,
IMCD3,Nphp8,RSP|Q9Z1J1|TF7L1_MOUSE,ENSMUSG00000033282,ENSMUSG00000055799,Nphp8,Tcf7l1,1100000.0,4,
IMCD3,Nphp8,RSP|Q8BIY3|ZC12D_MOUSE,ENSMUSG00000033282,ENSMUSG00000039981,Nphp8,Zc3h12d,250000.0,5,
IMCD3,Nphp8,SP|P62259|1433E_MOUSE,ENSMUSG00000033282,ENSMUSG00000020849,Nphp8,Ywhae,220000.0,3,9.0
IMCD3,Nphp8,SP|P61982|1433G_MOUSE,ENSMUSG00000033282,ENSMUSG00000051391,Nphp8,Ywhag,120000.0,3,9.3
IMCD3,Nphp8,SP|P68254|1433T_MOUSE,ENSMUSG00000033282,ENSMUSG00000076432,Nphp8,Ywhaq,58000.0,1,5.8
IMCD3,Nphp8,SP|P63101|1433Z_MOUSE,ENSMUSG00000033282,ENSMUSG00000022285,Nphp8,Ywhaz,110000.0,3,31.1
IMCD3,Nphp8,TR|Q6PEE0|Q6PEE0_MOUSE,ENSMUSG00000033282,ENSMUSG00000039801,Nphp8,2410089E03Rik,580000.0,9,2.4
IMCD3,Nphp8,SP|P46471|PRS7_MOUSE,ENSMUSG00000033282,ENSMUSG00000028932,Nphp8,Psmc2,77000.0,2,5.1
IMCD3,Nphp8,SP|P62196|PRS8_MOUSE,ENSMUSG00000033282,ENSMUSG00000020708,Nphp8,Psmc5,290000.0,5,14.7
IMCD3,Nphp8,SP|Q8BG32|PSD11_MOUSE,ENSMUSG00000033282,ENSMUSG00000017428,Nphp8,Psmd11,67000.0,2,5.9
IMCD3,Nphp8,SP|P14685|PSMD3_MOUSE,ENSMUSG00000033282,ENSMUSG00000017221,Nphp8,Psmd3,87000.0,3,5.9
IMCD3,Nphp8,SP|Q8BWT1|THIM_MOUSE,ENSMUSG00000033282,ENSMUSG00000036880,Nphp8,Acaa2,320000.0,8,22.9
IMCD3,Nphp8,SP|P62264|RS14_MOUSE,ENSMUSG00000033282,ENSMUSG00000024608,Nphp8,Rps14,320000.0,4,17.2
IMCD3,Nphp8,SP|P62245|RS15A_MOUSE,ENSMUSG00000033282,ENSMUSG00000008683,Nphp8,Rps15a,93000.0,2,17.6
IMCD3,Nphp8,SP|P14131|RS16_MOUSE,ENSMUSG00000033282,ENSMUSG00000037563,Nphp8,Rps16,270000.0,5,19.9
IMCD3,Nphp8,SP|Q9CZX8|RS19_MOUSE,ENSMUSG00000033282,ENSMUSG00000040952,Nphp8,Rps19,420000.0,5,30.6
IMCD3,Nphp8,SP|Q6ZWY3|RS27L_MOUSE,ENSMUSG00000033282,ENSMUSG00000036781,Nphp8,Rps27l,70000.0,2,16.9
IMCD3,Nphp8,SP|P62858|RS28_MOUSE,ENSMUSG00000033282,ENSMUSG00000067288,Nphp8,Rps28,47000.0,2,17.4
IMCD3,Nphp8,SP|P62908|RS3_MOUSE,ENSMUSG00000033282,ENSMUSG00000030744,Nphp8,Rps3,1200000.0,21,41.6
IMCD3,Nphp8,SP|P97351|RS3A_MOUSE,ENSMUSG00000033282,ENSMUSG00000028081,Nphp8,Rps3a,730000.0,12,25.8
IMCD3,Nphp8,SP|P62702|RS4X_MOUSE,ENSMUSG00000033282,ENSMUSG00000031320,Nphp8,Rps4x,110000.0,3,7.8
IMCD3,Nphp8,SP|P62754|RS6_MOUSE,ENSMUSG00000033282,ENSMUSG00000028495,Nphp8,Rps6,190000.0,3,7.2
IMCD3,Nphp8,SP|P62082|RS7_MOUSE,ENSMUSG00000033282,ENSMUSG00000061477,Nphp8,Rps7,210000.0,4,10.8
IMCD3,Nphp8,SP|P14206|RSSA_MOUSE,ENSMUSG00000033282,ENSMUSG00000032518,Nphp8,Rpsa,670000.0,11,21.4
IMCD3,Nphp8,TR|Q6P8K5|Q6P8K5_MOUSE,ENSMUSG00000033282,ENSMUSG00000060510,Nphp8,5730601F06Rik,53000.0,1,2.6
IMCD3,Nphp8,SP|P14869|RLA0_MOUSE,ENSMUSG00000033282,ENSMUSG00000067274,Nphp8,Rplp0,670000.0,15,24.0
IMCD3,Nphp8,SP|P47955|RLA1_MOUSE,ENSMUSG00000033282,ENSMUSG00000007892,Nphp8,Rplp1,62000.0,3,28.9
IMCD3,Nphp8,SP|Q9CXW4|RL11_MOUSE,ENSMUSG00000033282,ENSMUSG00000059291,Nphp8,Rpl11,280000.0,5,12.8
IMCD3,Nphp8,SP|P84099|RL19_MOUSE,ENSMUSG00000033282,ENSMUSG00000017404,Nphp8,Rpl19,340000.0,2,13.9
IMCD3,Nphp8,SP|P67984|RL22_MOUSE,ENSMUSG00000033282,ENSMUSG00000028936,Nphp8,Rpl22,110000.0,2,10.2
IMCD3,Nphp8,SP|P62751|RL23A_MOUSE,ENSMUSG00000033282,ENSMUSG00000058546,Nphp8,Rpl23a,81000.0,2,14.1
IMCD3,Nphp8,SP|P62889|RL30_MOUSE,ENSMUSG00000033282,ENSMUSG00000058600,Nphp8,Rpl30,95000.0,2,20.9
IMCD3,Nphp8,SP|Q9JJI8|RL38_MOUSE,ENSMUSG00000033282,ENSMUSG00000057322,Nphp8,Rpl38,68000.0,2,18.6
IMCD3,Nphp8,SP|Q9D8E6|RL4_MOUSE,ENSMUSG00000033282,ENSMUSG00000032399,Nphp8,Rpl4,370000.0,5,10.3
IMCD3,Nphp8,SP|P47911|RL6_MOUSE,ENSMUSG00000033282,ENSMUSG00000029614,Nphp8,Rpl6,58000.0,1,3.0
IMCD3,Nphp8,SP|P20029|GRP78_MOUSE,ENSMUSG00000033282,ENSMUSG00000026864,Nphp8,Hspa5,16000000.0,153,58.8
IMCD3,Nphp8,SP|Q5SWU9|ACACA_MOUSE,ENSMUSG00000033282,ENSMUSG00000020532,Nphp8,Acaca,190000.0,5,2.9
IMCD3,Nphp8,SP|P60710|ACTB_MOUSE,ENSMUSG00000033282,ENSMUSG00000029580,Nphp8,Actb,1100000.0,16,36.6
IMCD3,Nphp8,SP|A2AH22|AMRA1_MOUSE,ENSMUSG00000033282,ENSMUSG00000040506,Nphp8,Ambra1,220000.0,4,2.8
IMCD3,Nphp8,SP|Q9WTQ5|AKA12_MOUSE,ENSMUSG00000033282,ENSMUSG00000038587,Nphp8,Akap12,850000.0,21,13.8
IMCD3,Nphp8,SP|Q9DBR0|AKAP8_MOUSE,ENSMUSG00000033282,ENSMUSG00000024045,Nphp8,Akap8,2600000.0,6,7.0
IMCD3,Nphp8,SP|Q9R0L7|AKP8L_MOUSE,ENSMUSG00000033282,ENSMUSG00000002625,Nphp8,Akap8l,700000.0,9,14.0
IMCD3,Nphp8,SP|P23927|CRYAB_MOUSE,ENSMUSG00000033282,ENSMUSG00000032060,Nphp8,Cryab,4300000.0,44,64.8
IMCD3,Nphp8,SP|P17182|ENOA_MOUSE,ENSMUSG00000033282,ENSMUSG00000059040,Nphp8,Eno1,1200000.0,37,4.6
IMCD3,Nphp8,UC|P02662|CASA1_BOVIN,ENSMUSG00000033282,ENSBTAG00000007695,Nphp8,CASA1,250000.0,7,17.3
IMCD3,Nphp8,SP|Q9EP71|RAI14_MOUSE,ENSMUSG00000033282,ENSMUSG00000022246,Nphp8,Rai14,880000.0,8,9.6
IMCD3,Nphp8,SP|P28658|ATX10_MOUSE,ENSMUSG00000033282,ENSMUSG00000016541,Nphp8,Atxn10,190000.0,3,7.6
IMCD3,Nphp8,SP|Q03265|ATPA_MOUSE,ENSMUSG00000033282,ENSMUSG00000025428,Nphp8,Atp5a1,230000.0,4,6.2
IMCD3,Nphp8,SP|Q91VR2|ATPG_MOUSE,ENSMUSG00000033282,ENSMUSG00000025781,Nphp8,Atp5c1,130000.0,3,3.7
IMCD3,Nphp8,SP|Q62167|DDX3X_MOUSE,ENSMUSG00000033282,ENSMUSG00000000787,Nphp8,Ddx3x,300000.0,6,5.6
IMCD3,Nphp8,SP|Q91YN9|BAG2_MOUSE,ENSMUSG00000033282,ENSMUSG00000042215,Nphp8,Bag2,170000.0,4,14.3
IMCD3,Nphp8,SP|Q9WV92|E41L3_MOUSE,ENSMUSG00000033282,ENSMUSG00000024044,Nphp8,Epb4.1l3,100000.0,1,3.6
IMCD3,Nphp8,SP|Q8BGS1|E41L5_MOUSE,ENSMUSG00000033282,ENSMUSG00000026383,Nphp8,Epb4.1l5,62000.0,1,2.8
IMCD3,Nphp8,SP|Q8CGC7|SYEP_MOUSE,ENSMUSG00000033282,ENSMUSG00000026615,Nphp8,Eprs,280000.0,5,2.9
IMCD3,Nphp8,SP|Q8C3I8|BRP16_MOUSE,ENSMUSG00000033282,ENSMUSG00000022554,Nphp8,Brp16,120000.0,3,11.5
IMCD3,Nphp8,SP|O54825|BYST_MOUSE,ENSMUSG00000033282,ENSMUSG00000023988,Nphp8,Bysl,480000.0,9,21.3
IMCD3,Nphp8,SP|O35887|CALU_MOUSE,ENSMUSG00000033282,ENSMUSG00000029767,Nphp8,Calu,2800000.0,25,36.8
IMCD3,Nphp8,SP|Q9DBC7|KAP0_MOUSE,ENSMUSG00000033282,ENSMUSG00000020612,Nphp8,Prkar1a,400000.0,7,18.1
IMCD3,Nphp8,SP|Q3UEI1|PDE4C_MOUSE,ENSMUSG00000033282,ENSMUSG00000031842,Nphp8,Pde4c,70000.0,1,5.6
IMCD3,Nphp8,TR|B2RQC6|B2RQC6_MOUSE,ENSMUSG00000033282,ENSMUSG00000013629,Nphp8,Cad,5300000.0,78,27.3
IMCD3,Nphp8,TR|Q61177|Q61177_MOUSE,ENSMUSG00000033282,ENSMUSG00000074698,Nphp8,Csnk2a1,2600000.0,34,42.2
IMCD3,Nphp8,SP|O54833|CSK22_MOUSE,ENSMUSG00000033282,ENSMUSG00000046707,Nphp8,Csnk2a2,990000.0,15,27.1
IMCD3,Nphp8,SP|P67871|CSK2B_MOUSE,ENSMUSG00000033282,ENSMUSG00000024387,Nphp8,Csnk2b,480000.0,7,20.9
IMCD3,Nphp8,SP|Q9JLQ0|CD2AP_MOUSE,ENSMUSG00000033282,ENSMUSG00000061665,Nphp8,Cd2ap,31000.0,1,2.0
IMCD3,Nphp8,SP|Q9Z1X9|CC45L_MOUSE,ENSMUSG00000033282,ENSMUSG00000000028,Nphp8,Cdc45,210000.0,4,21.3
IMCD3,Nphp8,SP|Q8R349|CDC16_MOUSE,ENSMUSG00000033282,ENSMUSG00000038416,Nphp8,Cdc16,99000.0,2,4.0
IMCD3,Nphp8,SP|Q6P5D4|CP135_MOUSE,ENSMUSG00000033282,ENSMUSG00000036403,Nphp8,Cep135,30000.0,1,1.2
IMCD3,Nphp8,SP|Q922S4|PDE2A_MOUSE,ENSMUSG00000033282,ENSMUSG00000030653,Nphp8,Pde2a,3200000.0,6,1.6
IMCD3,Nphp8,SP|Q68FD5|CLH_MOUSE,ENSMUSG00000033282,ENSMUSG00000047126,Nphp8,Cltc,1900000.0,5,2.1
IMCD3,Nphp8,SP|Q9WUM3|COR1B_MOUSE,ENSMUSG00000033282,ENSMUSG00000024835,Nphp8,Coro1b,96000.0,2,8.7
IMCD3,Nphp8,SP|Q04447|KCRB_MOUSE,ENSMUSG00000033282,ENSMUSG00000001270,Nphp8,Ckb,110000.0,4,4.2
IMCD3,Nphp8,SP|Q9JHU4|DYHC1_MOUSE,ENSMUSG00000033282,ENSMUSG00000018707,Nphp8,Dync1h1,4900000.0,123,21.8
IMCD3,Nphp8,SP|O88487|DC1I2_MOUSE,ENSMUSG00000033282,ENSMUSG00000027012,Nphp8,Dync1i2,73000.0,2,6.4
IMCD3,Nphp8,TR|O08614|O08614_MOUSE,ENSMUSG00000033282,ENSMUSG00000019820,Nphp8,Utrn,27000.0,1,2.0
IMCD3,Nphp8,TR|A1L333|A1L333_MOUSE,ENSMUSG00000033282,ENSMUSG00000020719,Nphp8,Ddx5,1600000.0,6,12.1
IMCD3,Nphp8,UC|P81605|DCD_HUMAN,ENSMUSG00000033282,ENSG00000161634,Nphp8,DCD,42000.0,2,20.0
IMCD3,Nphp8,SP|Q61495|DSG1A_MOUSE,ENSMUSG00000033282,ENSMUSG00000069441,Nphp8,Dsg1a,27000.0,1,0.9
